turns,victory_status,winner,time,white_rating,black_rating,opening_code
64,0,1,10,1187,1635,A00
104,1,1,10,1924,1774,C41
68,1,1,10,1789,1899,C18
65,1,0,10,1880,1679,C44
50,1,1,10,1923,1911,B01
63,1,1,10,1964,2005,B01
135,0,0,15,1886,1970,B73
42,0,1,20,1452,2085,D00
60,1,1,10,1660,1450,D35
58,1,1,10,1486,1654,B52
42,0,1,10,1390,1649,B40
45,1,0,10,2013,1652,A40
71,1,0,10,1643,1573,B12
152,2,1,10,1643,1660,C46
22,1,1,10,1415,1655,A57
21,1,1,30,1590,1640,B20
48,0,1,10,1563,2139,C26
90,0,1,10,1565,1947,B20
102,2,1,10,1587,1553,A20
93,2,0,10,1712,1559,C45
29,0,0,10,1547,1583,B01
60,1,1,10,1552,1763,B20
54,0,1,10,1568,1439,C23
60,0,1,10,1140,1571,C20
51,0,0,10,1993,1573,C21
64,1,1,10,1576,1915,B20
45,0,0,10,1990,1578,A00
70,0,1,10,1591,1536,C26
23,0,0,10,1575,1725,C23
44,1,1,10,1581,1747,C28
99,0,0,10,1569,1615,C20
76,0,1,10,1393,1398,C55
63,1,0,10,1418,1405,C02
18,1,1,10,1422,1267,C41
73,1,0,10,1778,1425,C00
20,1,1,10,1430,1669,C50
84,1,1,10,1441,1474,C55
27,1,0,10,1403,1455,C01
24,1,1,10,1523,1440,D06
68,1,1,10,1441,1620,B01
51,1,0,10,1388,1456,A45
11,1,0,10,1447,1335,C57
43,1,0,10,1492,1458,C10
41,1,0,10,1446,1420,C50
22,1,1,10,1216,1440,C00
83,2,0,10,1432,1306,C42
63,0,0,10,1419,1446,A00
76,0,1,10,1460,1457,B06
18,1,1,10,1277,1452,C00
149,2,0,10,1421,1468,C01
157,0,0,10,1440,1272,C50
41,0,0,10,1518,1452,C01
44,0,1,10,1479,1056,C41
111,0,0,10,1383,1498,C20
51,1,0,10,1492,1248,C55
65,1,0,10,1801,1496,C00
40,0,1,10,1505,1650,B40
158,2,1,10,1425,1492,A15
32,0,1,10,1509,1480,C57
85,0,0,15,1189,1244,A40
86,0,1,15,1271,1261,C24
7,1,0,20,1519,1324,A00
73,0,0,10,1611,1423,C68
65,0,0,10,1784,1538,C57
130,2,1,10,1583,1567,D21
44,1,1,10,1729,1615,C21
54,2,1,10,1420,1402,C20
48,0,1,10,1500,1701,D11
55,1,0,30,1700,1324,C41
59,1,0,9,1443,1323,A21
63,0,0,15,1628,1337,C41
33,1,0,30,1552,1359,D00
30,1,0,8,1518,1371,C41
102,2,1,10,1225,1385,A40
51,1,1,8,1389,1675,D20
82,2,1,10,1558,1360,C40
53,1,0,8,1430,1385,D06
11,1,0,60,1363,1559,E20
20,1,0,30,1469,1372,D20
73,0,0,10,1365,1347,D30
55,1,1,10,1368,1754,D12
51,0,0,10,1962,1368,C30
7,1,0,180,1554,1387,C20
55,1,0,30,1394,1414,D06
9,1,0,15,1601,1399,C23
21,1,0,15,1394,1427,D10
72,1,1,20,1513,1569,C42
46,1,1,20,1440,1553,D91
40,1,1,20,1459,1532,C53
47,1,0,30,1672,1595,A08
62,1,0,20,1741,1589,C24
67,1,0,60,1508,1681,D35
80,0,1,15,1340,1567,A04
48,1,1,20,1366,1297,A04
95,1,0,20,1282,1380,C40
65,1,0,15,1460,1389,B27
103,1,0,10,1756,1387,B00
106,0,1,15,1323,1351,C46
70,1,1,15,1371,1453,C20
31,0,0,15,1442,1379,B00
19,1,0,10,1526,1473,A00
53,1,0,30,1473,1587,C70
20,1,1,20,1479,1633,C50
92,2,1,10,1263,1454,C24
81,0,0,10,1442,1487,C46
95,0,0,10,1644,1447,D02
110,1,1,10,1456,1767,C61
49,1,1,10,1465,1523,C00
123,1,0,10,1392,1479,C68
81,0,0,15,1463,1641,C46
66,0,1,15,1476,1386,B02
64,1,1,15,1615,1461,C45
87,2,0,15,1446,1579,B01
49,0,0,15,1382,1459,C46
36,1,1,15,1472,1406,C40
16,0,1,15,1480,1594,C46
76,1,1,15,1309,1474,C45
70,0,1,15,1328,1467,C65
52,0,1,15,1632,1453,A01
66,0,1,15,1458,1666,C41
2,1,1,15,1467,1510,B20
78,0,1,15,1481,1380,C41
51,0,0,15,1535,1491,C57
20,0,1,60,1505,1690,C00
74,1,1,15,1496,1492,A00
67,1,0,15,1567,1500,C57
16,1,1,25,1506,1662,B28
85,1,0,20,1512,1642,C45
16,1,0,30,1561,1523,D20
47,0,0,15,1592,1542,C44
54,1,1,10,1606,1535,A40
163,0,0,15,1643,1542,C21
42,1,1,20,1548,1710,C40
129,2,0,8,1537,1575,B54
79,1,0,8,1603,1546,C45
41,0,0,10,1523,1508,C45
30,1,1,10,1509,1617,C41
114,1,1,10,1518,1560,B32
109,1,0,15,1624,1528,C45
65,0,0,20,1513,1656,C00
143,0,0,8,1603,1521,C20
127,1,0,10,1509,1585,B00
79,1,0,10,1618,1516,D20
129,1,0,8,1555,1532,C45
77,1,1,12,1574,1632,C45
36,1,1,15,1582,1663,C46
69,0,0,15,1650,1590,C26
42,1,1,20,1486,1420,A40
71,1,0,20,1390,1470,A00
83,0,0,30,1428,1403,C00
75,2,0,10,1598,1391,C00
74,0,1,10,1394,1764,A00
104,2,1,10,1396,1889,A00
85,0,0,10,1738,1399,C00
53,0,0,10,1749,1403,C00
82,0,1,10,1396,1389,C00
135,0,0,25,1473,1352,B06
61,0,0,30,1474,1376,B06
16,1,1,30,1389,1465,A00
37,1,0,30,1430,1388,C50
47,1,0,25,1699,1378,D45
62,2,1,15,1432,1477,C00
26,1,0,15,1466,1453,C20
59,1,1,20,1472,1550,C40
61,2,0,20,1484,1454,A00
18,0,1,15,1495,1419,C20
57,0,0,20,1391,1360,C40
118,0,1,25,1431,1350,C60
39,1,1,30,1495,1240,C65
20,1,1,20,1298,1218,C44
72,2,1,10,1323,1293,C41
58,1,0,10,1628,1348,C20
60,1,1,30,1385,1683,B20
59,0,0,30,1558,1457,C60
54,1,1,30,1462,1249,C44
53,1,0,10,2035,1757,A13
56,0,1,10,2053,1840,A09
36,0,1,10,1468,2052,E10
63,1,0,10,2043,1964,A15
36,0,1,10,1684,1717,D00
83,2,0,10,1703,1783,C55
58,0,1,10,1807,1687,C77
35,1,0,10,1953,1691,C50
25,1,0,10,1679,1698,C34
70,1,1,10,1398,1661,C68
45,0,0,10,1873,1667,C30
35,1,0,10,1664,1315,B03
99,1,0,10,1646,1833,B32
65,1,0,10,1518,1582,C33
75,0,0,10,1575,1420,B01
65,0,0,10,1563,1615,C21
62,0,1,10,1323,1560,C55
57,0,0,10,1513,1575,C55
45,0,0,10,1566,1499,C21
79,1,1,10,1569,2101,B30
54,1,1,10,1523,1559,D20
71,1,0,10,1542,1815,B54
75,1,0,10,1578,1430,C00
36,0,1,10,1437,1571,B20
95,0,0,15,1291,1464,B01
59,0,0,20,1303,1223,C70
59,2,0,10,1699,1315,A01
36,1,1,10,1626,1291,C20
60,0,1,10,1294,1669,B10
99,1,0,11,1683,1776,C01
21,1,0,10,1697,1684,C57
71,0,0,8,1634,1698,A00
48,2,1,8,1706,1874,C60
28,1,1,8,1907,1689,C26
49,1,0,10,1694,1721,C64
55,1,0,10,1767,1713,A00
38,0,1,8,1731,1875,C00
82,1,1,10,1773,1653,B00
13,0,0,10,1757,1874,B12
57,0,0,10,1747,1655,C01
34,0,1,10,1755,1871,C02
106,0,1,10,1732,1743,B20
70,2,1,10,1756,1813,C00
111,2,0,8,1772,1768,D01
42,1,1,10,1784,1904,C40
35,1,0,10,2059,1789,A40
24,1,1,10,1803,1744,C42
60,0,1,10,1777,1791,B94
87,2,0,10,1803,1803,A40
62,1,1,10,1811,1955,C45
52,1,1,10,1830,1623,B27
59,0,0,10,1662,1849,B21
67,0,0,10,1832,1941,B46
88,0,1,10,1978,1814,A04
32,1,1,10,1298,1382,C50
19,1,0,10,1367,1440,C56
69,1,0,10,1607,1349,C45
79,0,0,10,1321,1510,B12
74,0,1,10,1325,1644,C53
80,0,1,10,1322,1311,D02
65,1,0,10,1277,1280,C50
83,0,0,10,1226,1293,C24
12,1,1,20,1378,1492,C20
30,1,1,10,1510,1545,C41
47,1,0,15,1477,1441,C44
68,1,1,10,1611,1721,B20
71,0,0,8,1603,1688,C33
49,0,0,10,2208,1885,C64
180,1,1,10,2228,2193,C55
47,1,0,10,2187,1974,B72
52,1,1,10,1879,2183,C33
47,1,0,10,2168,2189,B12
29,0,0,10,2188,1763,C00
68,1,1,10,2016,2180,E24
35,1,0,10,2180,1494,B01
24,1,1,10,1669,2178,C02
61,0,0,10,2178,1414,A40
43,1,0,15,2071,2175,C48
48,1,1,10,1812,2172,A46
31,0,0,10,2169,1736,B00
25,0,0,10,2168,1650,B00
38,0,1,10,1614,2167,C00
15,1,0,10,2165,1651,B00
50,0,1,10,1468,2165,D01
69,2,0,10,2162,1814,B90
83,1,0,10,2075,2165,E00
57,1,0,10,2154,2084,A04
72,1,1,10,2093,2143,D18
68,1,1,15,2000,2135,B00
55,0,0,15,2126,2007,C50
51,1,0,25,2109,2028,C45
42,1,1,30,1810,2118,B10
88,2,1,15,2105,2104,B00
93,2,0,10,1786,2118,A00
100,2,1,10,2122,2446,A10
41,0,0,10,2113,1954,A10
56,0,1,10,1778,2109,B00
59,1,0,10,2099,1974,A11
66,1,1,15,1865,2092,B00
72,2,1,10,1782,1602,C00
89,2,0,10,1767,1921,B50
32,1,0,10,1700,1263,C60
37,0,0,10,1772,1710,B72
45,1,1,10,1957,1923,B50
113,2,0,8,1980,1967,B07
66,2,1,8,1996,1955,D05
22,1,1,8,2058,1955,C00
73,1,0,8,1944,1947,B00
46,1,1,10,2088,1902,E70
19,1,0,15,1957,1920,C46
55,1,0,15,1938,1930,E00
36,1,0,15,1954,1938,C68
10,1,0,15,1941,1948,A45
65,0,0,15,1952,1954,B50
42,1,0,15,1943,1963,B32
140,1,1,15,1980,2085,B21
61,1,0,15,2022,1989,D20
78,1,1,15,2000,1917,E21
79,1,0,10,2186,1996,A80
80,1,1,20,1958,1987,A82
9,0,0,8,1932,1989,A80
31,1,0,8,1980,1946,C50
62,0,1,10,1464,1513,C00
84,1,1,10,1542,1472,E77
81,0,0,45,1708,1549,B11
56,1,1,15,1558,1768,E12
58,1,0,15,1762,1564,B13
49,1,1,10,1550,1927,D30
83,1,0,10,1737,1562,B10
77,0,0,8,1920,1575,B13
39,1,1,8,1578,1916,E34
101,2,0,8,1911,1581,B15
95,2,0,10,1717,1740,B57
37,1,1,10,1752,1752,B28
63,1,0,10,2156,2058,B06
30,1,1,10,1688,2154,A40
54,1,1,10,2168,1872,A48
48,1,1,30,1659,1625,C20
49,0,0,30,1523,1673,D20
68,2,1,30,1192,1539,B06
50,0,1,17,1463,1500,B30
78,1,1,10,1589,1650,B01
50,1,1,10,1438,1583,C00
36,0,1,10,1592,1624,C65
54,1,1,10,1595,1590,C01
67,1,0,10,1190,936,C25
121,1,0,10,1597,1192,C57
57,1,0,10,1524,1176,C46
47,0,0,180,1374,1129,A40
75,0,0,20,1364,1156,A40
80,2,1,10,1954,2158,B40
37,0,0,10,2151,1696,B33
85,0,0,10,1853,2229,D00
35,0,0,10,2224,1695,B29
38,0,1,10,1859,2212,B07
42,0,1,10,1920,2194,C42
72,1,1,10,2092,2147,A08
55,1,0,10,2094,2024,B40
52,0,1,10,1543,2087,A00
54,1,1,10,1952,2021,D04
78,1,1,8,1496,1525,A00
47,1,0,8,1500,1503,B21
85,1,0,8,1515,1514,D00
62,1,1,8,1524,1515,A10
49,0,0,8,1512,1576,A01
108,2,1,8,1590,1499,D01
116,1,1,8,1532,1488,B23
38,1,1,8,1497,1535,A01
79,1,0,8,1525,1507,B01
41,1,0,8,1495,1536,A04
62,1,1,8,1503,1587,A04
50,0,1,8,1530,1492,B50
116,1,1,8,1501,1541,A00
60,0,1,8,1512,1488,A43
140,0,1,8,1501,1501,B90
60,1,1,8,1510,1564,A04
74,1,1,8,1520,1549,A04
43,1,0,8,1566,1529,A20
82,2,1,8,1539,1555,A85
119,1,0,8,1544,1549,A15
45,1,0,8,1596,1558,C55
66,1,1,10,1532,1548,A40
138,1,1,15,1559,1564,A43
115,0,0,10,1546,1610,A04
65,1,0,8,1522,1567,B20
66,1,1,8,1577,1596,D41
111,1,0,8,1632,1588,D15
144,0,1,8,1519,1577,B11
44,0,1,15,1118,1482,C00
62,0,1,12,1120,1775,C68
84,0,1,25,1143,1128,B29
107,2,0,10,1684,1053,C77
40,0,1,15,1028,1097,C40
54,1,0,10,1405,1041,C65
55,1,1,10,1054,1303,B00
17,1,0,10,1467,1372,C64
45,1,1,10,1432,1451,C40
20,1,1,10,1448,1340,C41
59,1,0,10,1715,1453,C50
47,1,0,10,1450,1121,C46
59,0,0,10,1715,1455,C51
57,1,0,10,1096,1478,D00
54,2,1,10,1480,1847,B20
35,1,0,10,1932,1482,C30
20,1,1,10,1390,1473,C50
106,0,1,10,1486,1451,C50
33,0,0,10,1484,1088,C41
96,2,1,10,1319,1477,D02
60,0,1,10,1481,1225,C42
63,0,0,10,1890,1483,C30
44,1,0,10,1387,1499,C46
131,0,0,10,1892,1475,C50
56,1,1,10,1602,1888,A48
51,0,0,10,1886,1464,C00
137,0,0,10,1907,1898,C02
93,2,0,10,1822,1934,E76
66,0,1,10,1946,1955,B30
159,0,0,10,1722,1976,C00
27,1,0,10,1971,1711,A43
95,0,0,10,1878,1987,A00
51,0,0,10,1983,1699,D06
38,1,1,10,1779,1976,C01
43,1,0,10,1969,1834,D31
77,0,0,10,1919,1983,A00
32,1,1,10,1801,1976,A85
93,1,0,10,1968,1825,D06
34,1,1,10,1842,1960,A84
81,1,0,10,1950,1849,A40
30,1,1,10,2012,1934,C07
55,1,0,8,1904,1498,D05
52,1,1,8,1941,1362,A40
83,1,0,10,1585,2131,B07
58,1,1,10,1655,2130,E60
40,1,1,10,1190,2133,C46
14,1,1,10,1205,1349,B07
7,1,0,10,1500,1213,C20
12,1,1,10,1214,1964,C41
67,0,0,10,1460,1224,B27
54,0,1,10,1237,1431,C46
49,1,0,10,1425,1252,C42
27,1,1,10,1272,1381,C46
9,1,0,10,1345,1297,D20
28,1,1,10,1328,1300,C00
80,2,1,10,1256,1294,C20
58,0,1,10,1399,1233,C65
27,0,0,10,1159,1414,C40
9,0,0,10,1476,1173,C20
60,1,1,10,1189,1471,C41
82,1,1,10,1205,1500,C46
17,1,0,10,1450,1231,C20
7,1,0,10,1444,1264,C20
44,0,1,10,1313,1437,B01
25,0,0,10,1340,1426,C20
65,0,0,10,1292,1339,C27
69,1,0,10,1421,1500,C42
55,1,0,15,2225,2015,E59
51,0,0,8,1979,1537,B01
72,1,1,8,2071,2002,C01
69,1,0,15,1999,1890,D07
32,0,1,15,1916,1830,C42
108,0,1,15,1726,1500,C45
67,1,0,10,2290,2004,D03
80,1,1,10,2008,2286,A80
68,1,1,10,2303,2108,A46
119,0,0,10,2299,2015,D02
95,1,0,10,2270,2312,B12
41,1,0,10,2225,2301,C01
61,2,0,10,2305,2311,D02
144,1,1,10,2074,2300,D20
43,0,0,10,2287,1956,D02
20,1,1,10,1959,2283,B06
89,1,0,10,2279,2037,A45
55,1,0,8,2267,2247,A45
83,1,0,10,2274,2004,D02
46,0,1,10,2255,2274,D00
27,1,0,10,2270,1968,A40
68,1,1,10,1941,2266,D20
53,0,0,10,2264,1842,C66
70,1,1,10,1902,2261,C65
71,1,0,10,2249,1877,D25
44,1,1,10,2264,2072,D00
89,2,0,10,2259,2017,D00
43,1,0,10,2255,2272,A00
74,1,1,10,2007,2283,B13
135,1,1,17,1537,1552,C60
40,1,0,15,1629,1555,C41
61,1,0,15,1348,1569,A00
42,1,1,10,1560,1563,C68
82,1,0,10,1345,1373,C50
28,1,1,15,1161,1368,A00
102,1,1,12,1667,1723,C53
23,1,0,10,1883,1816,B13
135,0,0,10,1788,1892,D02
67,1,0,10,1888,1776,D86
39,1,0,10,1760,1904,C78
90,2,1,10,1756,1897,C50
74,0,1,10,1611,1914,B20
113,1,0,10,1910,1658,A85
102,2,1,10,1449,1908,B32
107,0,0,10,1726,1354,C42
64,1,1,10,1401,1717,D00
85,2,0,10,1704,1500,C50
37,1,0,10,1141,1762,C33
61,0,0,10,1983,1500,C44
81,1,0,15,1965,1957,B30
65,1,0,10,1617,1563,B09
88,0,1,10,1574,1607,B20
34,1,1,10,1991,1984,C10
113,1,0,10,2100,2212,B94
65,1,0,10,2200,2188,B19
28,1,1,10,2213,2224,B34
23,2,0,10,2213,2105,D13
45,1,0,10,2205,2072,B48
59,0,0,10,2201,1835,B94
73,0,0,10,2197,1875,A45
58,1,1,10,2148,2185,A03
57,1,0,10,2200,2183,C14
9,1,0,8,1446,1247,B20
75,1,0,10,1548,1245,C02
77,0,0,10,1188,1245,C20
16,1,0,10,1517,1193,B07
22,1,1,20,1209,1581,B28
22,1,1,45,1227,1524,B06
105,0,0,20,1353,1251,C00
157,0,0,20,1220,1368,C20
17,0,0,20,1361,1235,C00
47,0,0,45,1456,1246,C02
49,0,0,15,1596,1277,E00
13,1,0,20,1291,1368,C20
16,1,1,10,2081,2095,B21
14,0,1,10,1653,2079,C42
60,1,1,10,1917,2069,D30
94,1,1,10,1986,2059,B21
31,0,0,10,2051,1941,C10
95,1,0,10,2041,1987,C62
24,0,1,10,1900,2034,E20
52,1,1,10,2007,2023,B20
33,1,0,10,2015,1876,A10
95,1,1,10,2184,1998,D36
21,1,0,10,1992,1765,A30
84,1,1,10,2083,1977,B62
23,1,0,10,1970,1823,A04
24,1,0,10,1746,1989,B56
59,1,0,10,1975,2034,D76
89,1,0,10,1988,1987,B50
24,1,1,10,1905,1977,B56
75,0,0,10,1974,1636,B10
37,1,0,10,1973,1399,B01
48,0,1,10,1613,1970,D00
49,1,0,10,1963,1837,C40
76,0,1,10,1612,1960,A00
41,1,0,10,1955,1696,D25
49,0,0,10,1943,1983,A46
85,0,0,10,1933,1881,A04
171,2,0,10,1894,1946,D15
72,1,1,10,2121,1929,B21
91,1,0,10,1916,1943,C45
40,1,1,10,1550,1913,B02
32,1,0,10,1963,1924,B02
45,0,0,10,1907,2051,D08
57,1,0,10,1899,1702,A08
66,0,1,10,1902,1886,B02
65,0,0,10,1881,1671,B01
49,0,0,10,1875,1680,B00
74,1,0,10,1871,1500,A04
124,0,1,10,2106,1852,E34
60,1,1,15,1780,1846,C00
65,1,0,15,1750,1863,A00
70,0,1,15,1628,1857,B20
151,0,0,15,1841,1929,B40
120,2,1,15,1624,1835,B80
82,0,1,15,1301,1123,A00
33,0,0,15,1395,1309,B00
51,0,0,15,1502,1343,C00
53,0,0,20,1339,1177,A00
69,0,0,10,1313,1339,B00
48,1,1,10,1292,1342,C48
52,0,1,60,1295,1347,A00
85,0,0,10,1486,1350,A00
33,0,0,15,1325,1362,A40
16,1,1,8,1421,1354,C00
54,0,1,8,1459,1351,A00
47,0,0,30,1340,1341,D00
25,1,1,9,1317,1343,A10
50,0,1,15,1354,1360,D00
52,1,1,20,1254,1354,B02
109,2,0,8,1639,1656,B40
35,0,0,15,1641,1490,A00
63,0,0,15,1636,1260,A00
20,1,0,20,1625,1378,A00
130,0,1,10,1661,1664,A45
78,0,1,10,1630,1642,A49
76,0,1,10,1284,1639,B08
36,1,0,10,1636,1260,B23
37,1,0,10,1629,1450,C40
31,0,0,10,1615,1673,C34
117,0,0,10,1666,1626,B07
51,1,0,20,1305,1671,B21
39,0,0,20,1669,1308,C55
65,0,0,10,1561,1299,A41
62,1,1,10,1301,1687,D00
96,1,0,10,1630,1305,C00
36,0,1,10,1320,1223,A00
62,2,1,10,1327,1506,A40
75,1,0,10,1517,1333,C44
160,0,1,10,1336,1705,A00
48,1,1,10,1345,1448,D00
86,1,1,10,1465,1287,C20
71,1,0,10,1559,1292,C00
57,0,0,10,1404,1300,C00
58,1,1,10,1304,1646,A00
126,0,1,10,1307,1631,A43
155,0,0,10,1471,1314,C41
48,1,1,10,1266,1302,A00
31,1,0,10,1291,1246,D00
20,1,1,10,1307,1212,A00
118,0,1,10,1319,1368,D00
70,1,1,10,1639,1296,A50
32,0,1,10,1286,1730,D00
47,1,0,10,1715,1289,B07
103,0,0,10,1264,1792,A00
111,1,0,10,1239,1211,A40
57,0,0,10,1455,1245,C00
86,1,1,10,1261,1639,A00
83,2,0,10,1238,1665,C42
25,1,1,10,1425,1220,C40
114,1,1,10,1224,1506,A45
123,2,0,10,1205,1421,A00
65,0,0,10,1605,1207,A40
69,0,0,10,1943,1207,C00
74,0,1,10,1210,1604,A00
51,0,0,10,1682,1211,A41
102,1,1,10,1212,1946,A00
25,0,0,10,1397,1218,C20
43,0,0,10,1609,1203,C40
123,2,0,10,1306,1212,A01
16,1,1,10,1558,1882,C42
45,1,0,10,1859,1895,C42
41,2,0,10,1887,1699,A08
55,1,0,10,1725,1905,C42
136,2,1,10,1401,1618,A00
74,1,1,10,1632,1533,C46
50,1,1,10,1654,1368,C44
95,1,0,10,1647,1531,C46
154,1,1,10,1494,1640,A07
108,1,1,10,1539,1632,C41
109,0,0,10,1606,1594,C46
55,1,0,10,1594,1608,D30
115,0,0,10,1621,1605,D00
100,0,1,10,1589,1928,B50
39,1,0,10,1581,1493,B02
36,1,1,10,1523,1571,B10
10,1,1,10,1248,1568,D01
59,0,0,10,1564,1318,B01
92,1,1,10,1582,1590,C41
210,0,1,10,1600,1571,C41
83,0,0,10,1555,1711,B25
120,0,1,10,1584,1543,C41
147,0,0,10,1536,1500,B00
45,0,0,30,1594,1545,B17
71,1,0,10,1575,1566,B50
116,0,1,20,1562,1554,C41
40,1,1,20,1567,1520,D35
72,0,1,10,1538,1556,A00
88,1,1,10,1587,1557,C55
14,1,0,10,1653,1566,A01
52,1,0,10,1546,1579,D00
74,1,1,10,1596,1441,C41
25,1,0,10,1582,1634,C41
59,1,1,10,1586,1863,C41
45,0,0,10,1717,1595,C66
39,0,0,10,2029,1597,C44
43,1,0,10,1686,1606,C55
56,1,0,10,1615,1623,C34
154,0,1,10,1628,1856,C41
57,1,0,10,2294,1742,B27
28,1,0,15,1221,1088,C44
53,1,1,10,1080,1080,C23
19,1,0,15,1793,1081,C00
43,1,0,25,2364,1703,E01
48,1,1,25,1704,2363,C02
35,1,1,60,2008,2358,C04
80,1,1,8,1982,2348,D00
73,1,0,8,2344,1984,D30
70,1,1,8,1987,2339,D00
123,1,0,20,1976,1925,B00
59,1,0,20,1687,2043,A01
74,1,1,10,1772,1818,C24
170,0,1,10,1827,1924,B43
46,1,1,10,1805,1815,C78
134,0,1,10,1818,2221,C11
63,0,0,10,2162,1821,C53
89,1,0,10,1811,1728,C41
68,1,1,10,1531,1807,C31
156,0,1,10,1847,1793,C31
26,1,0,10,1781,1791,C41
76,2,1,10,1678,1737,A45
103,0,0,10,1732,1460,A06
144,0,1,10,1742,1918,B34
79,1,0,10,2020,1746,E61
38,1,1,10,1878,1729,C78
51,0,0,8,2061,2007,B30
44,1,1,10,1539,1656,C55
67,1,1,180,1301,1535,B01
57,1,0,180,1530,1306,C41
54,0,1,180,1548,1287,A25
38,1,0,180,1268,1566,C26
74,0,1,10,1576,1591,C20
37,1,1,10,1572,1565,A20
62,1,1,10,1578,1505,C55
84,0,1,10,1565,1567,C55
51,1,0,10,1570,1319,B32
25,1,0,10,1925,1573,C55
107,1,0,10,1557,1706,C40
70,2,1,10,1411,1549,C24
137,1,0,10,1539,1492,C45
128,1,1,10,1560,1185,B21
26,0,1,10,1144,1538,C42
33,1,0,10,1931,1541,A80
66,1,1,10,1546,1465,C44
27,1,0,10,1535,1501,B45
33,1,0,10,1769,1540,A00
53,0,0,10,1348,1557,A00
52,0,1,10,1645,1540,A80
52,1,1,10,1552,1540,C45
79,1,0,10,1584,1562,C42
79,0,0,10,1556,1391,C41
101,1,0,10,1615,1565,C42
33,1,0,10,1720,1572,C42
73,1,0,10,1842,1577,C46
89,1,0,10,1568,1488,C45
43,1,1,10,1574,1758,B06
36,1,1,10,1168,1572,A80
67,0,0,10,1567,1317,C41
74,2,1,10,1395,1561,C26
94,1,1,10,1575,1474,C40
62,1,1,10,1554,1564,C47
78,1,1,10,1581,1382,B01
93,1,0,10,1851,1585,C42
11,2,0,10,1570,1724,B32
48,0,1,10,1586,1558,C42
29,1,0,10,1547,1517,B29
74,1,1,10,1665,1527,C21
39,1,0,10,1507,1848,C45
95,1,0,10,1723,1512,C42
34,1,1,10,1513,2199,B33
32,0,1,10,1512,1502,A28
98,1,1,10,1508,1683,B07
73,1,0,10,1568,1775,C00
52,1,1,10,1797,1740,B18
15,1,0,10,1793,1523,E61
37,1,0,10,1895,1801,C07
49,0,0,20,1774,1822,C01
37,1,0,10,1847,1832,D00
30,0,1,10,1841,1902,A52
47,1,0,10,1854,1858,D00
110,2,1,10,1783,1996,D55
78,2,1,10,1672,1680,C42
47,1,0,10,1847,1678,D06
24,1,1,10,1063,1678,C44
92,1,1,10,1688,1730,B20
77,0,0,10,1493,1706,D01
77,1,0,10,1700,1497,C46
29,1,0,8,1605,1583,D00
57,1,0,10,1519,1153,B20
112,2,1,10,1527,1706,B06
96,2,1,10,1533,1777,B90
88,1,1,10,914,1532,C50
138,0,1,10,1535,1868,C55
60,0,1,10,1825,1502,C50
70,0,1,10,1508,1769,B56
64,0,1,10,1510,1976,B01
62,0,1,10,1527,1438,C26
28,1,1,10,1369,1517,D00
98,0,1,10,1522,1821,B27
94,0,1,10,1505,1832,C26
82,2,1,10,1565,1485,A00
136,1,1,10,1411,1430,C64
55,0,0,10,1487,1441,C20
1,1,0,10,1431,1367,B00
36,0,1,10,1448,1302,C50
54,1,1,10,1444,1435,C65
41,1,0,10,1425,1371,B00
84,0,1,10,1412,1411,C50
81,1,0,10,1396,1439,C41
91,0,0,10,1283,1414,C45
167,0,0,10,1400,1412,C50
43,0,0,10,1389,1333,C46
42,1,1,10,1353,1377,C24
70,1,1,10,1391,1366,C00
100,2,1,10,1404,1437,C55
40,0,1,10,1422,1389,C50
114,2,1,10,1139,1383,C46
118,2,1,10,1401,1311,B01
25,0,0,10,1371,1384,C41
62,0,1,13,1500,1621,C62
46,0,1,10,1645,1748,B23
51,2,0,10,1542,1659,A25
32,1,1,10,1746,1645,D20
62,0,1,10,1655,1673,C00
120,2,1,16,1667,1659,C40
49,0,0,15,1654,1693,B30
77,2,0,10,1748,1671,C48
11,1,0,17,1681,1738,B23
91,1,0,15,1731,1691,C24
62,0,1,15,1707,1678,C44
25,0,0,15,1663,1790,B25
55,1,0,8,1712,1499,B01
43,1,0,15,1704,1731,C79
50,1,1,10,1801,1717,C55
69,2,0,15,1803,1723,D00
90,0,1,10,1732,1785,B02
173,0,0,15,1719,1758,C62
43,1,0,15,1748,1730,C36
66,0,1,15,1741,1743,B23
103,0,0,15,1264,1763,D20
90,1,1,15,1742,1750,C66
107,0,0,15,1747,1424,C40
34,1,0,15,1735,1763,B07
108,2,1,14,1757,1709,D00
100,0,1,14,1720,1748,B01
66,2,1,10,1717,1709,B40
45,1,0,10,2247,1718,C55
46,1,0,30,1306,1275,B10
35,0,0,30,1259,1319,C42
8,1,1,10,1278,1500,B00
53,1,0,10,1265,1500,B00
66,2,1,10,1278,1280,B02
70,1,1,180,964,1267,B00
80,0,1,10,1277,1490,B29
123,2,0,10,1919,1858,A10
48,1,1,10,2089,1819,A49
69,2,0,10,1794,1791,C66
83,2,0,10,1803,1874,B90
56,1,1,15,1904,1927,C62
68,1,0,20,1922,1688,C70
98,1,1,20,1693,1903,B50
45,1,0,20,1880,1699,C41
70,0,1,10,1850,1757,A46
4,1,1,15,1616,1708,B50
37,1,0,15,1630,1626,C70
98,0,1,15,1500,1574,D43
102,0,1,10,1242,1413,D05
37,1,0,12,1794,1368,B00
89,2,0,8,1459,1376,C24
5,2,0,150,2151,1717,D06
36,1,1,10,1246,1465,A27
